scientific_name,regional_pool_count,city_count,pc1,pc2,pc3,pc4,trophic_niche,foraging_niche,is_noctural,iucn_red_list_2020,realm,cluster,cluster_half,cluster_double
Alectoris barbara,1,0,2.19762448112698,0.702608702938736,0.223366489435688,0.376962136823943,Omnivore,"NA",FALSE,LC,Palearctic,9,8,9
Francolinus francolinus,10,2,2.35067928400476,0.786008963566056,0.330352062814418,0.314186157002717,Omnivore,"NA",FALSE,LC,Indo_Malay,9,8,9
Pternistis leucoscepus,1,0,3.01500822206994,0.435291939342293,0.358209945123107,0.458858727435926,Omnivore,"NA",FALSE,LC,Afrotropic,9,8,9
Pternistis bicalcaratus,2,1,2.43854074150819,0.430236365908592,0.552307587316437,0.521090074998141,Omnivore,"NA",FALSE,LC,Afrotropic,9,8,9
Gallus sonneratii,7,0,3.28605595339103,0.981948095749122,0.023599667694796,-0.242896715852205,Omnivore,"NA",FALSE,LC,Indo_Malay,2,2,2
Coturnix japonica,8,0,-0.0571573959215264,0.73315107718879,0.643078066550411,0.728741406515486,Omnivore,"NA",FALSE,NT,Palearctic,1,1,1
Synoicus chinensis,5,2,-1.09430321930965,0.664755703758681,0.544249772697904,0.568856071792714,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Chrysolophus amherstiae,1,0,3.35938620195546,0.928572662521562,-0.400781212935494,-0.551653051825349,Omnivore,"NA",FALSE,LC,Palearctic,2,2,2
Scleroptila gutturalis,1,1,2.22685084619722,0.223904979827199,0.444116877595393,0.496587204943039,Omnivore,"NA",FALSE,LC,Afrotropic,9,8,9
Perdicula argoondah,5,0,-0.34236562111814,0.408821445266509,0.342203351378653,0.933203603457792,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,57
Gallus varius,1,0,3.11987622568479,1.06148285902279,0.157855266652466,0.00831853280418959,Omnivore,"NA",FALSE,LC,Indo_Malay,2,2,2
Margaroperdix madagarensis,1,1,1.48397484121264,0.437871752386423,0.326670186355141,0.699665471209593,Omnivore,"NA",FALSE,LC,Madagascar,1,1,1
Pavo cristatus,25,20,5.41906580085103,1.30360572927291,0.047656887139129,-0.573720425441909,Omnivore,"NA",FALSE,LC,Indo_Malay,2,2,92
Arborophila rufogularis,1,0,1.44399751193828,1.15070644531086,0.83453474876149,0.539852302070081,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Arborophila torqueola,1,0,1.46985744524517,1.2539944639872,0.746393844592862,0.50432019674452,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Galloperdix lunulata,2,0,1.50016880252559,0.980682469299924,0.243015425933208,0.0309563961644143,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Bambusicola sonorivox,3,3,1.49197694036263,0.881826104010662,0.309077542295316,0.280225993856967,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Scleroptila shelleyi,1,0,2.58112891005534,0.100366093034483,0.45811982458652,0.571070200618471,Omnivore,"NA",FALSE,LC,Afrotropic,9,8,9
Francolinus pondicerianus,20,19,1.68492652049286,0.475232545019431,0.315172755346606,0.37065290185272,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Arborophila crudigularis,2,0,1.43189605937083,0.78076900128782,0.598289220238733,0.516971887440056,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Lophura leucomelanos,2,0,3.46384644341753,0.746545765409695,-0.0493108354181473,-0.146205408908969,Omnivore,"NA",FALSE,LC,Indo_Malay,2,2,2
Francolinus pintadeanus,2,0,1.97476464759591,0.396774265710357,0.282984005340796,0.512983128851601,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Galloperdix spadicea,5,0,1.80834663394552,1.12461519165596,0.286146618746155,-0.00110138639346224,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Francolinus pictus,6,3,1.58347789694082,0.803255727002688,0.48365331741681,0.502393168471385,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Meleagris gallopavo,9,7,5.8635918472189,1.2045371585181,0.0876011276669615,-0.258604523484233,Omnivore,"NA",FALSE,LC,Nearctic,2,2,144
Lophophorus impejanus,1,0,4.63002817790673,0.389826731822803,0.149384256506381,0.0266772309949398,Omnivore,"NA",FALSE,LC,Palearctic,2,2,26
Ammoperdix heyi,2,0,1.0456334681955,0.644801564012132,0.398331207929327,0.585143118357053,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Phasianus colchicus,37,21,3.94091869346989,0.666425963491801,-0.424451684136216,-0.548733717932708,Omnivore,"NA",FALSE,LC,Palearctic,2,2,2
Amazona farinosa,1,0,3.61409531437824,-0.712987900040979,-0.467976789495287,0.687068127449617,Omnivore,"NA",FALSE,NT,Neotropic,8,7,8
Ara severus,3,3,3.23714880871167,-0.929577903252557,-1.08436060991078,0.252493730721101,Omnivore,"NA",FALSE,LC,Neotropic,8,7,100
Myiopsitta monachus,11,10,1.40792073682262,-0.527740604646761,-0.857588740008199,0.462868559463369,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Ara ararauna,1,0,5.04373074114628,-1.03190380062104,-1.25145064698614,-0.0912818725254916,Omnivore,"NA",FALSE,LC,Neotropic,39,24,78
Forpus xanthopterygius,8,3,-0.644631825051097,-0.599495085011446,-0.350690334605801,1.01464165554111,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Diopsittaca nobilis,4,2,2.00078992079362,-0.964994622662633,-1.04976520814295,0.682493470959128,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Brotogeris chiriri,6,5,0.364547710139323,-0.614647828664784,-0.539001590131165,0.542431736491032,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Aratinga nenday,2,2,1.75160722660449,-0.690829769110111,-1.01140932025944,0.250515655692389,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Pyrrhura leucotis,1,0,0.538789450693675,-0.318860165563252,-0.771103265866603,0.610772291159563,Omnivore,"NA",FALSE,VU,Neotropic,1,1,1
Forpus coelestis,1,1,-0.663181522463725,-0.871002793968797,-0.43982448949644,1.12097795905598,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Eupsittula pertinax,2,2,1.02982168164833,-0.807454189086578,-0.774201886341831,0.581597198752201,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Poicephalus senegalus,1,1,1.66861388478565,-0.755034658033696,-0.403495845566058,0.894903230832311,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Amazona albifrons,1,1,2.17122732016492,-0.734970099813274,-0.51304509709981,0.792352947601047,Omnivore,"NA",FALSE,LC,Neotropic,8,7,8
Eupsittula aurea,5,0,1.05637061836838,-0.712394422469175,-0.852414593030191,0.508331734691261,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Poicephalus cryptoxanthus,1,1,1.50346193493666,-0.66539703474526,-0.459651548134302,1.01931207908334,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Cyanoliseus patagonus,2,0,2.82930953115825,-0.686191642939622,-1.15379359387085,0.370564411659438,Omnivore,"NA",FALSE,LC,Neotropic,8,7,8
Poicephalus flavifrons,1,0,1.98126368866091,-0.797561227867752,-0.563743777898015,0.913348134029132,Omnivore,"NA",FALSE,LC,Afrotropic,8,7,8
Amazona ochrocephala,3,1,3.20415677131089,-0.793140511840956,-0.427670347134083,0.819148601946248,Omnivore,"NA",FALSE,LC,Neotropic,8,7,8
Brotogeris jugularis,2,2,0.380397789591942,-0.644570276893095,-0.410847431769032,0.720878832391499,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Psittacus erithacus,2,1,2.82042577104494,-0.72662042261933,-0.339428720767346,0.724363076690013,Omnivore,"NA",FALSE,EN,Afrotropic,8,7,8
Amazona viridigenalis,4,4,2.60827243782565,-0.622680995329142,-0.45507571636314,0.751124839195597,Omnivore,"NA",FALSE,EN,Neotropic,8,7,8
Amazona finschi,1,1,2.7017601370714,-0.78797841939271,-0.573063341816435,0.804322909804132,Omnivore,"NA",FALSE,EN,Neotropic,8,7,8
Brotogeris pyrrhoptera,1,1,0.466409889044631,-0.719022257588538,-0.429799159675834,0.686436839507169,Omnivore,"NA",FALSE,EN,Neotropic,1,1,1
Psittacara leucophthalmus,5,4,2.04027112949715,-0.927718382386312,-0.940422736168046,0.571307608054147,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Forpus conspicillatus,3,3,-0.85861932513932,-0.601489683683008,-0.335042928970458,1.15484432729308,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Amazona oratrix,1,1,3.20272778347098,-0.647507436593119,-0.441749014106865,0.764511500674022,Omnivore,"NA",FALSE,EN,Neotropic,8,7,8
Bolborhynchus lineola,5,0,-0.143005204761808,-0.2166660840201,-0.347031128153913,0.909334776937182,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Poicephalus meyeri,1,0,1.37013117558148,-0.782893783492633,-0.428242868840469,0.994256098806728,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Eupsittula cactorum,1,0,1.39954450914381,-0.58024236818852,-0.680831856678135,0.692940440880399,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Psilopsiagon aurifrons,1,0,-0.368276199524472,-0.403688289683353,-0.780687563312445,0.722367157541852,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Pionopsitta pileata,3,2,1.22594946056639,-0.613283927022011,-0.354337585819462,0.771359857184727,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Aratinga auricapillus,2,0,1.6032302299662,-0.853219767065753,-0.735031881025043,0.504704405274409,Omnivore,"NA",FALSE,NT,Neotropic,1,1,1
Brotogeris tirica,4,3,0.489748639747735,-0.612083048719439,-0.664503703182739,0.390215152475425,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Ara chloropterus,2,1,5.29065645267202,-1.34800355606816,-1.27512673250313,0.0475226273317765,Omnivore,"NA",FALSE,LC,Neotropic,39,24,78
Pionus menstruus,5,2,2.16784230641148,-0.586423959608743,-0.370386650523663,0.910355202486132,Omnivore,"NA",FALSE,LC,Neotropic,8,7,8
Amazona ventralis,1,0,2.21804297927193,-0.675323205677019,-0.544979346326962,0.72291894808196,Omnivore,"NA",FALSE,VU,Neotropic,8,7,8
Brotogeris sanctithomae,1,0,0.278642509163819,-0.565012978035608,-0.438335097284172,0.800637814196498,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Pyrrhura frontalis,3,2,0.869115594963688,-0.702766812025676,-0.959507154600155,0.464123493210285,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Touit batavicus,1,0,0.127260317553482,-0.621607951291037,-0.212724291207721,0.815410800908285,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Pyrrhura hoematotis,1,0,0.667753285776049,-0.519720065015469,-0.881635728079001,0.56878339001541,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Ara macao,1,0,5.06943937463312,-1.12720223648028,-1.43792235898418,-0.108231618489009,Omnivore,"NA",FALSE,LC,Neotropic,39,24,78
Brotogeris versicolurus,5,5,0.533759838252072,-0.594012328083457,-0.464101222796889,0.644108085650117,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Turdoides caudata,17,7,-0.282800887881154,0.0937278369739688,-0.135406288307048,-0.32026290646781,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Turdoides hindei,1,0,0.402081102129334,0.263159866769756,-0.0342187991611235,-0.302866805391227,Omnivore,"NA",FALSE,VU,Afrotropic,1,1,1
Turdoides reinwardtii,1,1,0.695802356839021,0.189774302845242,-0.0857191469303513,-0.356940615657091,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Ianthocincla poecilorhyncha,2,0,0.76637092240637406,0.0296138449273651,-0.222467440108896,-0.210878343629709,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Turdoides leucopygia,1,0,0.710318060174642,0.192999101076177,0.00104511405738875,-0.344527624951687,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Turdoides striata,23,19,0.455168764422017,0.0748879916582951,-0.0606566244059429,-0.207116581609813,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Turdoides hypoleuca,1,1,0.431205480267701,0.384323915457134,-0.0455273959381808,-0.244281288807318,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Trochalopteron squamatum,1,0,0.677981257011516,0.28544770265489,-0.042882322064647,-0.0760964218881583,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Ianthocincla caerulata,1,0,0.874296175020634,0.0840726229223183,-0.0959964163141954,-0.251056505771666,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Heterophasia picaoides,1,0,0.180513993805267,0.108449120768462,-0.531384043766117,-0.90310688147945,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Heterophasia capistrata,1,0,-0.165984241003623,0.226283678967761,-0.187724295181809,-0.457680109787561,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Ianthocincla ocellata,1,0,1.29959799087861,0.133035731039929,-0.138751315934711,-0.459492845537153,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Pyrrhula nipalensis,3,0,-0.617902587888165,-0.223831656975127,-0.830790866571565,0.574974241042047,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Crithagra mozambica,6,2,-1.85298093937706,-0.0504441036147932,-0.330901449235778,0.536770263468511,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Coccothraustes vespertinus,14,3,0.50450338868266,-0.570278935217988,-0.434542504544418,0.67914557289363,Omnivore,"NA",FALSE,VU,Nearctic,1,1,1
Coccothraustes coccothraustes,25,14,0.40746189489059,-0.596993143483952,-0.251889802567932,0.732800458450759,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Eophona migratoria,14,11,0.256406027629016,-0.557847059150976,-0.453975041270864,0.558469967568538,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Fringilla montifringilla,34,13,-0.870816131841154,-0.0659613894741203,-0.380435992071647,0.356036813889428,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Haemorhous purpureus,16,10,-0.867128822307484,-0.160682060499959,-0.599425226095956,0.727089231542001,Omnivore,"NA",FALSE,LC,Nearctic,1,1,1
Crithagra albogularis,1,1,-0.624901346877395,-0.258264892157281,-0.414341189769412,0.664178699822437,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Coccothraustes abeillei,2,1,0.345426324586953,-0.658601282820482,-0.422935116188875,0.644887490099147,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Mycerobas carnipes,1,0,0.765366127545729,-0.598962277058149,-0.669178239980446,0.522420355338766,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Crithagra flaviventris,2,1,-1.35037459194954,-0.0463905417221387,-0.453522567435712,0.519726659823908,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Rhodopechys sanguineus,1,0,-0.29626523369214,-0.0333257947259687,-0.525153839502222,0.706752405410292,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Pinicola enucleator,5,0,0.283782869639583,-0.11835581975989,-0.585561772564852,0.47856148974492,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Eophona personata,5,1,0.89738221153335,-0.645714720446587,-0.409956999575794,0.713540321740451,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Crithagra gularis,2,1,-1.2770961331632,-0.203725005669595,-0.50791903052111,0.414642352243183,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Spinus yarrellii,1,0,-1.65277648687795,-0.142930902501718,-0.278011096218223,0.741730164881971,Omnivore,"NA",FALSE,VU,Neotropic,1,1,1
Carpodacus sibiricus,4,3,-1.22911833317989,0.105874194317202,-0.886989775161454,0.402252468995931,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Loxia leucoptera,10,0,-0.661151285412234,-0.378745050247375,-0.0977798324866419,0.217887362948291,Omnivore,"NA",FALSE,LC,Nearctic,1,1,1
Crithagra totta,1,1,-1.61104093798982,-0.0633695482667579,-0.408433558134627,0.406330911030013,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Pyrrhula pyrrhula,16,10,-0.649697033787905,-0.104848499760703,-0.726476980944828,0.517977689387789,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Leucosticte tephrocotis,1,1,-0.3503390166942,0.104261962600819,-0.438912171109515,0.41320460222309,Omnivore,"NA",FALSE,LC,Nearctic,1,1,1
Crithagra striolata,2,2,-0.965227766958419,-0.103746529855704,-0.352812257391765,0.526626568235128,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Zosterops meyeni,1,1,-2.35364635272528,0.169612475399883,0.211524296182987,0.00861472138420688,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Zosterops simplex,14,13,-2.03299529143927,0.101482943772187,0.14386716417822,-0.15256713919759,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Zosterops virens,3,3,-2.18759305054254,0.365833307868738,0.0512857343156834,-0.0549997017204698,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Zosterops lateralis,2,2,-2.09568296387232,0.350048664591056,0.134034020132835,-0.0618748163587558,Omnivore,"NA",FALSE,LC,Australian,1,1,1
Zosterops melanurus,1,0,-2.55684155257631,0.14900911910724,0.126372124866358,0.160869771699988,Omnivore,"NA",FALSE,VU,Indo_Malay,1,1,1
Zosterops palpebrosus,27,14,-2.55684155257631,0.14900911910724,0.126372124866358,0.160869771699988,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Zosterops auriventer,1,0,-2.55684155257631,0.14900911910724,0.126372124866358,0.160869771699988,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Zosterops japonicus,4,4,-2.03299529143927,0.101482943772187,0.14386716417822,-0.15256713919759,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Cracticus nigrogularis,2,0,1.81834429653812,-0.537884176823198,-0.285565431226409,-0.199977499498489,Omnivore,"NA",FALSE,LC,Australian,1,1,1
Cracticus torquatus,2,2,1.34814744851214,-0.788535242452775,-0.30080786253774,-0.14575873994069,Omnivore,"NA",FALSE,LC,Australian,1,1,1
Strepera versicolor,2,1,3.47685273845171,-0.559852297323209,-0.271521465414643,-0.428353315079346,Omnivore,"NA",FALSE,LC,Australian,2,2,2
Strepera graculina,2,2,3.13854273084073,-0.579854633534652,-0.44352603486494,-0.290603196154512,Omnivore,"NA",FALSE,LC,Australian,4,4,4
Corcorax melanorhamphos,2,2,3.07032376547146,-0.0929183431857747,-0.108748049863096,-0.604249498014122,Omnivore,"NA",FALSE,LC,Australian,2,2,2
Sinosuthora alphonsiana,1,1,-1.53772474631797,0.647391603118706,-0.326711487263653,0.440784987946305,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Sylvia boehmi,1,0,-1.79755470630661,0.411176317674231,-0.165056699218122,-0.111450657468283,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Psittiparus gularis,2,1,-0.511789801211814,0.185698096295491,-0.618630090024004,0.271445453053489,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Sinosuthora webbiana,14,8,-2.06264164026498,0.365920182097944,-0.485601013440308,0.413886961717632,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Sylvia borin,29,10,-1.43583540717451,0.380012251689496,-0.0790574064157338,-0.0834133284662046,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Sylvia atricapilla,25,20,-1.55384315549686,0.397334193219051,-0.0400648756376439,-0.186387926057262,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Suthora nipalensis,1,0,-2.77537454847579,0.396774019565406,-0.787712157949,0.368141059002241,Omnivore,"NA",FALSE,LC,Indo_Malay,33,1,54
Paradoxornis guttaticollis,1,0,-0.224813429378725,-0.251021440995362,-0.904327848866189,0.245222098483438,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Ciccaba huhula,2,0,2.76854887931463,0.296424181794058,-0.274805748239061,-0.0424576134064995,Invertivore,Generalist,TRUE,LC,Neotropic,4,4,4
Megascops ingens,1,0,1.61371049862862,0.375602722701263,-0.269140922826473,0.170921579052489,Invertivore,Generalist,TRUE,LC,Neotropic,5,1,5
Megascops roboratus,1,0,1.25788820812498,0.383380240640292,-0.207912729117228,0.206396648911642,Invertivore,Generalist,TRUE,LC,Neotropic,1,1,1
Otus semitorques,1,0,1.28365524571142,0.365766810613358,-0.308721164962988,0.216723876400372,Invertivore,Generalist,TRUE,LC,Palearctic,1,1,1
Megascops watsonii,1,0,1.4250408836148,0.190646214352454,-0.376179856292547,0.314103564488245,Invertivore,Generalist,TRUE,LC,Neotropic,5,1,5
Otus bakkamoena,16,2,1.17166151768377,0.445733204482142,-0.0266246640128734,0.391554111878413,Invertivore,Generalist,TRUE,LC,Indo_Malay,1,1,1
Otus rutilus,1,0,0.864649632152369,0.427618364982058,-0.207266362764121,0.183225570764117,Invertivore,Generalist,TRUE,LC,Madagascar,1,1,1
Ninox boobook,2,2,2.26742738165195,0.542076370191677,-0.34756860581666,3.70431939648197e-4,Invertivore,Generalist,TRUE,LC,Australian,4,4,4
Otus megalotis,1,1,1.63959791299491,0.296349419781792,-0.0830246836588174,0.408811328083486,Invertivore,Generalist,TRUE,LC,Indo_Malay,5,1,5
Lophostrix cristata,1,0,3.29636743050506,0.497140889226981,-0.451308938890985,-0.124862443695774,Invertivore,Generalist,TRUE,LC,Neotropic,2,2,2
Megascops kennicottii,6,4,1.48002816809693,0.321929442158367,-0.211491770123584,0.256752713772262,Invertivore,Generalist,TRUE,LC,Nearctic,5,1,5
Otus lettia,11,3,1.24117287125363,0.438324302483841,-0.103485709653624,0.323838733392193,Invertivore,Generalist,TRUE,LC,Indo_Malay,1,1,1
Otus scops,12,3,0.544487751581778,0.558980215526102,-0.0439751434160339,0.282458456406171,Invertivore,Generalist,TRUE,LC,Palearctic,1,1,1
Otus brucei,2,0,0.613724083180602,0.60354451982143,-0.239363505984764,0.168829375929202,Invertivore,Generalist,TRUE,LC,Palearctic,1,1,1
Megascops koepckeae,1,0,1.22389364989133,0.400862157262478,-0.366051309605944,0.247946907782632,Invertivore,Generalist,TRUE,LC,Neotropic,1,1,1
Cinclus cinclus,5,1,-0.199132313222649,0.348470519998967,0.636572764847287,0.00964022090011041,Aquatic predator,Generalist,FALSE,LC,Palearctic,1,1,1
Cinclus pallasii,7,0,0.203464215276586,0.301543633713455,0.494103391214846,-0.121711236908436,Aquatic predator,Generalist,FALSE,LC,Palearctic,1,1,1
Cinclus mexicanus,6,3,-0.209405316993111,0.320727952244958,0.570039543836545,-0.0172285705518301,Aquatic predator,Generalist,FALSE,LC,Nearctic,1,1,1
Cinclus leucocephalus,3,0,-0.553889623563408,0.500096205233803,0.461036053683077,-0.00119892377848042,Aquatic predator,Generalist,FALSE,LC,Neotropic,1,1,1
Cacomantis flabelliformis,2,2,0.00772885462133707,0.143380490559872,-0.383647926112547,-0.462125246709856,Invertivore,Generalist,FALSE,LC,Australian,1,1,1
Eumomota superciliosa,1,0,0.920361021900401,-1.12778287542102,-0.276488084233487,-0.0258164387474031,Invertivore,Generalist,FALSE,LC,Neotropic,1,1,1
Dicrurus adsimilis,6,4,0.188455362822685,-0.25030973981586,-0.551484827910386,-0.218986551753793,Invertivore,Generalist,FALSE,LC,Afrotropic,1,1,1
Dicrurus annectens,6,2,0.582201910996941,-0.667080101343257,-0.698608748156954,-0.156461473164777,Invertivore,Generalist,FALSE,LC,Indo_Malay,1,1,1
Dicrurus bracteatus,1,1,1.27005220847571,-0.561321244924743,-0.540845913235822,-0.102468436049735,Invertivore,Generalist,FALSE,LC,Australian,1,1,1
Carpornis cucullata,3,0,0.361768463698246,0.442735355469455,-0.319616382303427,0.0570709347599325,Frugivore,Generalist,FALSE,NT,Neotropic,1,1,1
Perissocephalus tricolor,1,0,2.89108019734304,-0.383849379205431,-0.139525930558994,0.135442859928104,Frugivore,Generalist,FALSE,LC,Neotropic,4,4,4
Pyroderus scutatus,3,0,2.97104332266312,-0.199293852294499,-0.341462232599009,0.0366752798028507,Frugivore,Generalist,FALSE,LC,Neotropic,4,4,4
Xipholena punicea,1,0,0.259181598145069,0.348929634101451,-0.0614521780456834,0.137996873894458,Frugivore,Generalist,FALSE,LC,Neotropic,1,1,1
