locality_id,percentage_of_regional_pool_present,number_of_checklists
L4411182,10.503311258278146,26
L4648366,6.3741721854304636,783
L5932198,17.721854304635762,232
L746516,11.807947019867552,26
L3148302,9.274834437086092,20
L1055811,13.420529801324504,230
L420641,11.894039735099335,215
L128990,12.665562913907282,580
L241804,10.364238410596025,937
L1115971,12.731788079470197,270
L521123,12.549668874172182,1554
L3217517,16.5,26
L11837884,11.132450331125824,105
L417328,7.0165562913907289,57
L871696,10.728476821192054,220
L247545,11.000000000000002,43
L5374434,5.9635761589403966,221
L5496135,14.685430463576159,140
L8557460,7.7814569536423841,20
L6806474,14.218543046357615,56
L6013884,8.2218543046357624,199
L224113,20.711920529801326,1924
L9244648,4.4867549668874176,33
L657779,12.867549668874172,62
L5809917,16.158940397350992,29
L241811,16.794701986754966,3295
L2028543,11.850993377483444,30
L3021864,16.834437086092716,89
L2981518,11.831125827814571,292
L10993045,10.586092715231787,38
L578242,20.887417218543046,272
L4009229,6.0827814569536427,87
L5774679,9.04635761589404,119
L515447,3.1622516556291389,80
L511190,14.317880794701987,65
L265893,9.5364238410596016,66
L1552564,13.152317880794703,92
L7568503,9.983443708609272,167
L390915,16.172185430463575,522
L1995953,15.132450331125828,535
L4426975,6.880794701986753,61
L2057196,16.039735099337747,1466
L1834773,11.894039735099337,191
L5445633,5.1523178807947021,24
L987176,6.476821192052979,32
L4490740,11.509933774834439,48
L1029457,8.960264900662251,22
L1293803,4.6821192052980125,32
L208734,12.480132450331126,2688
L281716,7.46026490066225,296
L365502,10.394039735099337,68
L1204186,8.5033112582781438,189
L2252479,13.052980132450331,355
L5414102,14.175496688741719,21
L884122,11.271523178807946,64
L6686406,14.900662251655628,15
L3966635,16.827814569536425,394
L5162198,9.4668874172185422,41
L2901141,4.2781456953642394,21
L5290660,11.258278145695364,15
L3533156,17.857615894039732,123
L632374,19.056291390728475,553
L4169225,19.271523178807946,44
L4069023,6.8576158940397347,18
L447506,18.748344370860927,150
L3676357,15.331125827814569,18
L6362001,13.125827814569535,87
L1889719,10.566225165562916,191
L2743386,15.913907284768213,243
L468376,7.7947019867549665,166
L1291778,17.09271523178808,83
L824801,2.7284768211920527,182
L9273919,12.976821192052981,17
L2872879,13.228476821192055,20
L3480072,6.5165562913907271,24
L7949746,8.410596026490067,19
L8825994,7.4172185430463573,99
L4994772,12.056291390728481,123
L633378,13.692052980132447,49
L5746108,7.943708609271523,35
L247470,16.811258278145694,283
L947342,14.940397350993377,130
L447759,12.960264900662251,439
L1051989,9.8741721854304636,157
L325926,16.221854304635762,75
L387516,11.701986754966885,98
L3353044,9.2276923076923083,201
L5445333,13.72,19
L5447414,11.384615384615385,15
L4278216,7.8953846153846143,19
L3240252,7.7723076923076926,123
L10681365,4.0,15
L5441720,8.31076923076923,27
L6809757,13.621538461538458,18
L7905977,16.483483483483486,18
L3921873,2.7297297297297289,54
L3222729,16.891891891891891,40
L2777415,15.372372372372372,350
L5436031,5.1021021021021014,45
L471609,2.5448916408668736,26
L895012,9.9102167182662555,122
L3460274,6.1578947368421053,197
L5249554,7.2879256965944288,27
L615104,7.1207430340557263,77
L618326,7.6068111455108358,696
L2303231,3.6996904024767803,77
L3994695,5.882352941176471,15
L2102843,7.7120743034055739,100
L9808667,4.2600619195046443,20
L1122778,3.7027863777089784,44
L892584,8.15170278637771,34
L1095293,18.658385093167702,44
L2410438,17.838509316770189,42
L8029652,7.2981366459627326,16
L1150186,9.4968944099378874,21
L2376487,16.652173913043477,29
L2915869,12.770186335403727,31
L5423945,12.720496894409941,16
L2390994,19.242236024844722,71
L3309749,14.590062111801242,89
L3953249,6.8695652173913029,287
L2392699,24.956521739130434,17
L8810692,12.658385093167702,21
L4435184,16.36024844720497,42
L5677218,12.714285714285714,45
L2596854,8.0931677018633543,20
L2467798,10.397515527950311,33
L6091318,33.15023474178404,75
L9318166,13.6,15
L1039306,4.288,17
L11895886,6.275,16
L5754057,4.758064516129032,23
L7803832,8.7016129032258061,127
L6126515,8.3225806451612883,27
L7488647,6.8870967741935472,512
L5234101,6.5725806451612891,165
L762620,12.846774193548386,43
L6431633,8.42741935483871,21
L5287433,5.790322580645161,28
L6034997,3.7661290322580645,21
L2272673,6.21774193548387,24
L3262953,10.145161290322578,82
L9497246,9.7580645161290338,94
L6229654,5.4516129032258069,141
L7035104,8.42741935483871,21
L3086280,26.516129032258068,62
L7640428,7.17741935483871,31
L4972752,9.64516129032258,39
L6346145,11.71774193548387,122
L5496289,7.258064516129032,21
L7829582,4.21774193548387,27
L3122691,9.741935483870968,37
L6210561,2.2903225806451615,26
L6830421,9.67741935483871,17
L7795287,9.8306451612903221,29
L6230052,20.854838709677423,24
L6126502,6.274193548387097,22
L9502978,7.5241935483870952,44
L6181693,5.838709677419355,47
L3915064,16.056451612903224,73
L3949196,6.596774193548387,30
L7094122,7.137096774193548,108
L7423786,8.57258064516129,51
L6373750,4.596774193548387,96
L4546015,11.798387096774194,16
L5216312,7.709677419354839,29
L10146360,11.233870967741936,318
L3914417,7.4516129032258052,157
L5967236,3.6774193548387091,20
L4733717,5.2338709677419351,35
L900226,14.64516129032258,100
L7214367,6.7499999999999991,300
L5274002,8.637096774193548,40
L4871483,5.169354838709677,62
L6323989,7.258064516129032,15
L7470006,5.088709677419355,26
L8198899,2.6774193548387095,52
L7224257,8.2741935483870961,43
L5419165,7.580645161290323,103
L5561088,3.2983870967741935,28
L799890,5.71774193548387,123
L7569966,8.185483870967742,287
L2772617,14.516129032258061,96
L6088847,8.7016129032258061,25
L5419109,4.1129032258064511,44
L5206222,8.84677419354839,158
L5312386,6.862903225806452,100
L482281,5.862903225806452,121
L5274009,5.645161290322581,16
L6354865,6.588709677419355,54
L774555,14.943548387096774,312
L3481561,16.959677419354843,317
L8794802,6.435483870967742,35
L704452,10.79032258064516,77
L3055699,8.1693548387096762,19
L2963177,5.5483870967741939,105
L5131686,2.8629032258064515,22
L4836673,8.1693548387096762,43
L6333296,21.403225806451616,16
L10570591,9.67741935483871,15
L4861681,8.508064516129032,145
L4863263,4.185483870967742,45
L7317396,11.919354838709678,18
L2692233,13.637096774193548,33
L3072258,10.89516129032258,33
L5411765,4.620967741935484,33
L1643984,20.838709677419356,149
L7694951,17.475806451612904,40
L660240,8.491935483870968,983
L3373472,17.31451612903226,23
L3651788,9.85483870967742,316
L7382460,10.07258064516129,20
L3583663,9.71774193548387,67
L5608316,3.3870967741935485,52
L980718,8.2983870967741939,100
L8476248,15.74206349206349,134
L1099403,11.035714285714286,21
L1103236,17.932539682539684,145
L10094876,9.4761904761904781,16
L8237655,17.611111111111111,133
L10765744,13.575396825396826,16
L1040871,5.5555555555555554,15
L3882967,9.1944444444444446,26
L1823121,17.956349206349206,73
L2088526,18.392857142857142,47
L7898362,24.416666666666668,341
L8167164,18.944444444444443,73
L2268229,10.230158730158729,84
L1918967,14.535714285714285,43
L1286433,17.599206349206344,16
L2077054,16.337301587301589,20
L2092552,17.269841269841269,77
L8100941,14.249999999999998,45
L8061764,24.261904761904759,327
L4311062,10.850152905198778,44
L3840391,5.198776758409787,1066
L5860445,4.9755351681957185,30
L3801721,26.905198776758404,76
L8067796,17.691131498470948,53
L4311071,11.1131498470948,34
L2871108,12.953061224489796,27
L3235008,11.542857142857141,17
L4956809,12.93673469387755,16
L3630463,16.142857142857142,31
L9187040,11.16938775510204,20
L6286799,13.549520766773163,19
L2872056,6.6612111292962348,41
L7896931,3.3731587561374794,36
L7980583,4.6530278232405893,48
L8228382,3.5319148936170213,171
L7025652,6.3921232876712333,68
L2434471,3.8664383561643834,43
L6333288,10.979452054794521,48
L1009605,9.4845890410958891,714
L7908722,3.8544520547945207,193
L6717264,7.7654109589041092,22
L2478504,3.5616438356164375,18
L9137567,10.849315068493151,110
L5123822,6.1643835616438354,15
L3290068,7.35445205479452,95
L8125057,5.4743150684931505,40
L6352391,7.4023972602739727,63
L3290071,6.3595890410958917,23
L7720572,5.8527397260273988,273
L5243736,9.2380136986301373,19
L6654139,7.5342465753424657,15
L7719196,12.763698630136988,18
L4205097,8.9880136986301373,21
L4628460,13.380165289256201,44
L499800,9.760330578512395,249
L977400,7.3305785123966949,23
L8435707,5.7314049586776861,40
L726550,20.859504132231404,16
L11341464,11.892561983471074,34
L282655,14.590909090909095,157
L358411,17.578512396694215,93
L11851323,18.347107438016529,17
L3966404,15.495867768595037,62
L2734807,22.851239669421489,20
L1307956,11.198347107438016,29
L637314,13.723140495867767,141
L1309887,12.611570247933884,22
L463179,18.111570247933887,497
L1017124,17.6900826446281,77
L878273,18.305785123966942,1067
L3896422,22.1900826446281,418
L877656,13.640495867768596,97
L621284,16.3099173553719,941
L9525569,18.599173553719009,110
L3926887,17.958677685950413,142
L1321484,14.425619834710742,37
L10106097,12.417355371900827,16
L7902350,9.9132231404958677,57
L2476615,12.425619834710742,35
L856171,14.632231404958675,643
L465870,10.148760330578513,624
L613079,16.904958677685947,44
L10049355,5.4834710743801649,43
L552721,16.078512396694215,33
L616573,16.053719008264462,66
L788984,21.421487603305785,36
L612364,4.9752066115702478,155
L575549,16.876033057851242,76
L2885483,13.111570247933884,80
L907459,23.177685950413224,213
L3872534,13.148760330578517,16
L7452052,20.301652892561982,61
L1593929,14.739669421487603,42
L1527109,16.004132231404959,47
L7602688,10.260330578512397,33
L549607,16.5,217
L8567128,26.471074380165291,20
L248222,13.561983471074376,1074
L384305,14.603305785123968,25
L1592703,21.599173553719009,356
L776888,11.028925619834711,271
L388515,3.7066115702479334,287
L807899,17.97933884297521,58
L633515,11.979338842975206,43
L1343542,11.363636363636362,156
L7684613,12.586776859504132,74
L453924,13.80578512396694,807
L9525556,15.533057851239674,30
L207424,16.053719008264466,505
L207348,20.91322314049587,2444
L2829294,16.363636363636363,28
L1656670,12.161157024793388,19
L1164198,12.809917355371901,15
L3105574,11.326446280991734,19
L685324,7.7809917355371914,150
L392029,11.268595041322314,1017
L838490,13.355371900826443,62
L8077374,8.77685950413223,40
L3976242,13.338842975206612,52
L7976904,14.285123966942148,25
L933201,13.326446280991735,270
L5062615,11.880165289256201,412
L1135300,18.710743801652892,1209
L3089685,13.909090909090907,412
L612220,12.280991735537192,107
L2756243,10.264462809917354,29
L5044930,10.144628099173556,48
L835248,11.338842975206612,430
L1263988,14.524793388429751,26
L567996,6.34710743801653,16
L9274262,12.830578512396693,86
L2468828,10.537190082644626,1063
L913200,13.884297520661157,43
L457287,17.458677685950413,1736
L11174490,13.63636363636364,20
L783823,6.6115702479338845,15
L1010609,21.40909090909091,251
L499787,9.7396694214876032,82
L617929,12.917355371900827,28
L4115499,24.983471074380162,68
L453702,11.801652892561984,362
L207370,17.471074380165291,2371
L4053748,13.595041322314049,51
L209928,14.433884297520661,1347
L10494143,4.9752066115702478,42
L588687,7.2396694214876032,1186
L1349691,12.822314049586774,82
L1153748,19.855371900826448,112
L660873,11.367768595041323,78
L7354753,4.5165289256198351,24
L686416,12.62396694214876,24
L551257,15.880165289256198,67
L8134984,11.570247933884298,15
L251003,23.239669421487598,3074
L519335,9.40495867768595,17
L282743,10.119834710743802,87
L207396,20.185950413223139,57
L8882373,9.6900826446281,26
L207386,20.611570247933884,502
L1595176,16.826446280991735,202
L713689,8.8140495867768589,140
L659890,14.859504132231406,561
L10713557,23.396694214876032,16
L636930,22.764462809917354,372
L4513444,3.9793388429752063,35
L451717,13.491735537190083,61
L447860,18.909090909090914,177
L8110094,14.516528925619832,69
L906734,23.84297520661157,166
L229844,18.929752066115704,108
L1838745,9.3140495867768589,49
L4912205,14.710743801652891,217
L454182,8.4752066115702487,60
L469271,13.789256198347109,469
L1365428,13.925619834710746,122
L451977,14.384297520661155,49
L452823,16.024793388429757,1204
L6497771,11.892561983471072,96
L492709,20.458677685950413,52
L3178658,8.8264462809917372,39
L469786,3.7066115702479343,121
L450736,26.078512396694215,46
L1249718,19.855371900826448,194
L350158,17.793388429752063,199
L358557,20.743801652892561,2177
L1852934,5.0743801652892566,75
L515554,7.3553719008264462,184
L1783103,9.6818181818181817,96
L2424501,9.4214876033057848,99
L633151,22.90909090909091,849
L2961070,12.417355371900827,18
L5391007,2.6280991735537191,44
L4161008,14.644628099173554,138
L463418,22.793388429752067,591
L572067,23.603305785123968,320
L451787,19.814049586776861,1367
L771473,10.272727272727275,65
L2477842,19.136363636363637,631
L611901,12.714876033057852,375
L2165737,11.917355371900827,82
L612474,12.326446280991735,215
L487664,7.9834710743801649,170
L686184,24.859504132231404,441
L2823189,17.582644628099175,189
L897808,21.537190082644628,727
L463985,14.53305785123967,582
L514035,10.987603305785123,896
L2181007,17.421487603305785,94
L209592,16.727272727272727,75
L621281,13.252066115702476,68
L599123,20.049586776859503,168
L713652,9.5495867768595044,78
L7592204,5.3636363636363624,59
L623432,22.25206611570248,983
L453703,8.061983471074381,314
L1264770,13.140495867768594,167
L635461,12.235537190082646,66
L813701,7.4876033057851235,348
L207391,26.561983471074388,5440
L1151443,12.185950413223141,61
L774390,17.276859504132229,22
L350679,20.929752066115707,3145
L6975167,8.9710743801652875,234
L631824,11.632231404958679,24
L447859,19.367768595041323,595
L1454892,5.1652892561983474,67
L633223,3.5371900826446274,219
L355076,10.388429752066116,130
L4322628,14.396694214876035,100
L464017,9.62396694214876,90
L1308640,8.5867768595041323,61
L1071539,8.9876033057851235,16
L2706470,11.454545454545455,70
L449805,20.330578512396695,183
L552725,21.904958677685954,59
L2858438,21.016528925619834,29
L520014,11.433884297520661,96
L608320,13.814049586776855,219
L607652,8.4173553719008272,189
L4069565,10.219008264462811,57
L359383,11.0702479338843,338
L616654,16.780991735537189,97
L4321873,14.376033057851236,58
L4822919,9.1446280991735538,43
L7308408,19.231404958677686,37
L404965,16.388429752066113,59
L1059359,10.723140495867769,107
L2756282,15.71487603305785,17
L8043999,10.723140495867769,224
L737067,16.235537190082646,52
L846155,17.871900826446282,139
L617686,4.8305785123966949,290
L4062517,10.487603305785125,348
L1289808,17.504132231404956,219
L478509,11.516528925619834,114
L2388211,7.2561983471074392,209
L9147199,15.566115702479339,27
L8372187,10.528925619834711,19
L1050620,5.5950413223140494,36
L4305048,17.380165289256198,19
L594125,23.40909090909091,2149
L5917349,16.123966942148762,21
L582481,10.84297520661157,73
L701345,8.0454545454545432,126
L2522710,16.02479338842975,27
L460940,17.65702479338843,146
L908293,13.30578512396694,66
L4447304,13.549586776859506,339
L1040891,5.0041322314049586,57
L4167858,7.7727272727272716,241
L712310,15.458677685950411,52
L10653743,15.623966942148758,22
L838161,14.814049586776859,260
L2930206,19.851239669421492,45
L519021,14.855371900826444,165
L389933,24.049586776859503,35
L8035213,10.347107438016527,83
L710606,16.524793388429753,1334
L719021,14.723140495867767,67
L716549,11.975206611570249,87
L458870,19.867768595041326,1418
L1171746,11.107438016528926,150
L926128,19.966942148760332,46
L373914,7.9586776859504127,74
L452353,10.363636363636363,547
L1580318,5.438016528925619,98
L3199230,8.5,143
L475898,16.991735537190081,62
L390038,9.1652892561983474,18
L382807,23.280991735537185,855
L1314772,10.84297520661157,97
L475103,10.805785123966942,58
L207437,17.892561983471076,676
L4856056,17.214876033057852,326
L866211,14.851239669421487,108
L733493,16.429752066115704,170
L515861,15.772727272727273,50
L4490532,4.3016528925619841,151
L797546,16.772727272727273,193
L596240,12.71900826446281,49
L8312513,8.3595041322314056,87
L1242932,14.669421487603305,439
L521507,16.533057851239665,708
L1084739,16.876033057851238,156
L5850481,8.2148760330578519,66
L593404,17.541322314049587,922
L521509,8.06198347107438,348
L753777,15.471074380165289,1239
L4023329,16.371900826446279,133
L5381571,10.644628099173554,149
L723879,11.301652892561984,438
L298629,15.0702479338843,1803
L989437,16.466942148760332,120
L4029247,15.739669421487605,69
L1126431,12.847107438016529,50
L6584741,20.636363636363637,82
L1317085,10.623966942148758,96
L9275449,18.219008264462811,17
